HJ0305XDHTHXWXPXXXR
KXRXSXMXXXW
2.00,0.00,12.00
5.5,0.07,0.17,0.00,0.00,0.00,0.00,0.00
2022,0,1,276.95,88.0,0.9,0.0,0.0
2022,0,1,276.95,88.0,0.9,0.0,0.0
2022,1,1,276.85,89.0,1.0,0.0,0.0
2022,1,1,276.85,89.0,1.0,0.0,0.0
2022,2,1,276.35,91.0,1.1,0.0,0.0
2022,2,1,276.35,91.0,1.1,0.0,0.0
2022,3,1,276.35,90.0,0.9,0.0,0.0
2022,3,1,276.35,90.0,0.9,0.0,0.0
2022,4,1,275.95,90.0,0.7,0.0,0.0
2022,4,1,275.95,90.0,0.7,0.0,0.0
2022,5,1,275.35,90.0,0.5,0.0,0.0
2022,5,1,275.35,90.0,0.5,0.0,0.0
2022,6,1,274.75,91.0,1.1,0.0,0.0
2022,6,1,274.75,91.0,1.1,0.0,0.0
2022,7,1,274.45,91.0,0.8,0.0,0.0
2022,7,1,274.45,91.0,0.8,0.0,0.0
2022,8,1,274.55,90.0,0.9,0.0,31.0
2022,8,1,274.55,90.0,0.9,0.0,31.0
2022,9,1,276.15,87.0,1.5,0.0,162.0
2022,9,1,276.15,87.0,1.5,0.0,162.0
2022,10,1,278.75,81.0,1.3,0.0,298.0
2022,10,1,278.75,81.0,1.3,0.0,298.0
2022,11,1,280.75,75.0,1.9,0.0,437.0
2022,11,1,280.75,75.0,1.9,0.0,437.0
2022,12,1,283.05,61.0,2.8,0.0,506.0
2022,12,1,283.05,61.0,2.8,0.0,506.0
2022,13,1,284.75,54.0,2.6,0.0,521.0
2022,13,1,284.75,54.0,2.6,0.0,521.0
2022,14,1,286.05,43.0,1.4,0.0,475.0
2022,14,1,286.05,43.0,1.4,0.0,475.0
2022,15,1,286.85,35.0,0.7,0.0,366.0
2022,15,1,286.85,35.0,0.7,0.0,366.0
2022,16,1,286.85,33.0,1.0,0.0,227.0
2022,16,1,286.85,33.0,1.0,0.0,227.0
2022,17,1,285.45,42.0,0.9,0.0,69.0
2022,17,1,285.45,42.0,0.9,0.0,69.0
2022,18,1,281.85,57.0,0.9,0.0,1.0
