HJ0305XDHTHXWXPXXXR
KXRXSXMXXXW
2.00,0.00,12.00
5.38,0.05,0.24,0.00,0.00,0.00,0.00,0.00
1996,0,1,282.15,96.0,1.5,0.0,0.0
1996,1,1,280.95,98.0,1.6,0.0,0.0
1996,2,1,281.05,96.0,1.4,0.0,182.0
1996,3,1,279.95,99.0,1.5,0.0,34.0
1996,4,1,280.15,95.0,1.7,0.0,0.0
1996,5,1,280.35,92.0,1.6,0.0,0.0
1996,6,1,280.15,91.0,1.8,0.0,0.0
1996,7,1,279.85,91.0,1.9,0.0,0.0
1996,8,1,279.95,89.0,1.8,0.0,17.0
1996,9,1,282.05,89.0,1.3,0.0,131.0
1996,10,1,284.15,85.0,1.9,0.0,271.0
1996,11,1,287.95,71.0,1.4,0.0,376.0
1996,12,1,290.75,53.0,1.0,0.0,432.0
1996,13,1,290.95,54.0,1.8,0.0,437.0
1996,14,1,292.85,43.0,1.9,0.0,390.0
1996,15,1,294.35,37.0,1.0,0.0,301.0
1996,16,1,293.55,46.0,1.7,0.0,189.0
1996,17,1,291.45,57.0,1.5,0.0,53.0
1996,18,1,288.35,64.0,1.4,0.0,1.0
1996,19,1,286.75,67.0,1.7,0.0,0.0
1996,20,1,286.45,61.0,1.8,0.0,0.0
1996,21,1,286.15,60.0,1.5,0.0,0.0
1996,22,1,286.05,60.0,1.8,0.0,0.0
1996,23,1,285.55,63.0,1.7,0.0,0.0
1996,0,2,283.65,74.0,1.4,0.0,0.0
1996,1,2,281.75,85.0,1.6,0.0,0.0
1996,2,2,280.65,91.0,1.5,0.0,181.0
1996,3,2,279.85,95.0,1.5,0.0,35.0
1996,4,2,279.35,96.0,1.7,0.0,0.0
1996,5,2,279.35,95.0,2.2,0.0,0.0
1996,6,2,278.85,95.0,2.3,0.0,0.0
1996,7,2,279.25,94.0,2.8,0.0,0.0
1996,8,2,280.15,91.0,3.1,0.0,22.0
1996,9,2,281.95,88.0,3.8,0.0,150.0
1996,10,2,284.35,84.0,3.8,0.0,246.0
1996,11,2,286.75,77.0,3.8,0.0,381.0
1996,12,2,288.95,72.0,3.3,0.0,438.0
1996,13,2,290.95,65.0,2.8,0.0,446.0
1996,14,2,292.55,56.0,2.9,0.0,404.0
1996,15,2,293.75,52.0,1.8,0.0,315.0
1996,16,2,293.15,56.0,1.7,0.0,189.0
1996,17,2,290.45,75.0,1.6,0.0,51.0
1996,18,2,287.65,82.0,1.4,0.0,0.0
1996,19,2,284.85,91.0,1.7,0.0,0.0
1996,20,2,283.85,93.0,1.3,0.0,0.0
1996,21,2,283.15,93.0,1.8,0.0,0.0
1996,22,2,283.15,91.0,1.8,0.0,0.0
1996,23,2,282.45,93.0,1.9,0.0,0.0
1996,0,3,282.85,90.0,1.8,0.0,0.0
1996,1,3,282.75,89.0,2.4,0.0,0.0
1996,2,3,282.25,90.0,2.3,0.0,0.0
1996,3,3,281.75,90.0,2.5,0.0,0.0
1996,4,3,281.65,88.0,2.4,0.0,0.0
1996,5,3,279.75,93.0,2.1,0.0,0.0
1996,6,3,279.25,94.0,2.6,0.0,0.0
1996,7,3,280.25,89.0,2.8,0.0,0.0
1996,8,3,280.35,87.0,3.0,0.0,23.0
1996,9,3,282.35,80.0,4.0,0.0,128.0
1996,10,3,284.05,74.0,4.5,0.0,279.0
1996,11,3,286.05,68.0,3.7,0.0,373.0
1996,12,3,288.05,64.0,2.8,0.0,421.0
