HJ0305XDHTHXWXPXXXR
KXRXSXMXXXW
2.00,0.00,12.00
5.38,0.05,0.24,0.00,0.00,0.00,0.00,0.00
1994,0,1,293.15,57.0,6.2,nan,743.0
1994,1,1,292.75,53.0,6.1,nan,628.0
1994,2,1,292.35,51.0,6.4,nan,463.0
1994,3,1,291.55,53.0,5.5,nan,271.0
1994,4,1,290.15,58.0,4.6,nan,86.0
1994,5,1,288.05,74.0,3.3,nan,2.0
1994,6,1,286.75,85.0,2.6,nan,671.0
1994,7,1,286.55,88.0,2.6,nan,512.0
1994,8,1,286.45,87.0,2.3,nan,324.0
1994,9,1,285.75,90.0,1.9,nan,134.0
1994,10,1,285.55,91.0,1.6,nan,12.0
1994,11,1,286.35,90.0,1.4,nan,747.0
1994,12,1,286.55,92.0,2.2,nan,421.0
1994,13,1,286.35,95.0,1.2,nan,376.0
1994,14,1,286.65,95.0,1.6,nan,110.0
1994,15,1,286.85,93.0,1.6,nan,28.0
1994,16,1,287.05,90.0,1.9,nan,0.0
1994,17,1,286.85,89.0,2.0,nan,11.0
1994,18,1,286.35,88.0,1.9,nan,32.0
1994,19,1,287.15,87.0,2.1,nan,56.0
1994,20,1,287.85,88.0,3.2,nan,77.0
1994,21,1,287.25,93.0,2.3,nan,71.0
1994,22,1,287.65,90.0,2.4,nan,157.0
1994,23,1,289.05,84.0,2.7,nan,215.0
1994,0,2,288.85,82.0,4.5,nan,133.0
1994,1,2,288.95,81.0,4.5,nan,160.0
1994,2,2,289.15,79.0,3.7,nan,126.0
1994,3,2,288.85,80.0,3.8,nan,71.0
1994,4,2,288.15,83.0,3.5,nan,29.0
1994,5,2,287.15,88.0,2.7,nan,1.0
1994,6,2,286.55,89.0,1.9,nan,688.0
1994,7,2,285.45,90.0,1.6,nan,509.0
1994,8,2,284.65,91.0,1.6,nan,311.0
1994,9,2,283.25,94.0,1.3,nan,87.0
1994,10,2,282.35,95.0,0.9,nan,8.0
1994,11,2,283.05,96.0,2.0,nan,747.0
1994,12,2,285.35,95.0,2.8,nan,0.0
1994,13,2,285.65,95.0,1.9,nan,402.0
1994,14,2,284.95,95.0,1.3,nan,85.0
1994,15,2,284.55,95.0,1.1,nan,7.0
1994,16,2,285.15,95.0,0.7,nan,0.0
1994,17,2,285.45,94.0,1.2,nan,15.0
1994,18,2,285.55,93.0,1.5,nan,55.0
1994,19,2,285.65,92.0,1.4,nan,108.0
1994,20,2,286.45,89.0,1.5,nan,242.0
1994,21,2,288.45,82.0,3.1,nan,675.0
1994,22,2,290.65,74.0,4.0,nan,798.0
1994,23,2,291.95,68.0,4.6,nan,801.0
1994,0,3,293.25,63.0,5.4,nan,737.0
1994,1,3,293.05,63.0,5.8,nan,615.0
1994,2,3,291.35,69.0,6.7,nan,451.0
1994,3,3,289.45,76.0,6.6,nan,259.0
1994,4,3,287.55,84.0,6.0,nan,70.0
1994,5,3,286.15,90.0,5.2,nan,1.0
1994,6,3,285.65,91.0,5.1,nan,670.0
1994,7,3,285.75,90.0,3.9,nan,509.0
1994,8,3,285.95,89.0,5.1,nan,300.0
1994,9,3,285.45,91.0,4.0,nan,69.0
1994,10,3,285.05,92.0,2.9,nan,4.0
1994,11,3,284.75,92.0,2.9,nan,738.0
1994,12,3,284.45,95.0,2.6,nan,579.0
1994,13,3,284.45,97.0,1.4,nan,394.0
1994,14,3,284.35,97.0,1.2,nan,208.0
1994,15,3,283.85,98.0,2.0,nan,37.0
1994,16,3,283.85,98.0,2.5,nan,0.0
1994,17,3,283.75,98.0,2.8,nan,32.0
1994,18,3,284.25,99.0,2.2,nan,137.0
1994,19,3,286.85,90.0,2.2,nan,440.0
1994,20,3,289.65,76.0,2.3,nan,574.0
1994,21,3,292.45,66.0,1.6,nan,693.0
1994,22,3,294.65,58.0,2.6,nan,679.0
1994,23,3,295.25,59.0,4.7,nan,732.0
1994,0,4,294.55,60.0,5.8,nan,664.0
1994,1,4,293.55,63.0,5.9,nan,581.0
1994,2,4,292.75,65.0,5.9,nan,455.0
1994,3,4,291.65,70.0,5.6,nan,263.0
1994,4,4,289.65,78.0,4.9,nan,66.0
1994,5,4,287.65,86.0,3.7,nan,0.0
1994,6,4,286.75,91.0,2.9,nan,665.0
1994,7,4,286.25,93.0,3.0,nan,502.0
1994,8,4,285.85,95.0,2.9,nan,314.0
1994,9,4,285.65,96.0,2.0,nan,127.0
1994,10,4,285.45,96.0,1.2,nan,10.0
1994,11,4,285.25,97.0,0.9,nan,729.0
1994,12,4,285.25,97.0,1.6,nan,584.0
1994,13,4,285.05,98.0,1.4,nan,404.0
1994,14,4,284.75,98.0,0.9,nan,202.0
1994,15,4,284.75,98.0,1.2,nan,34.0
1994,16,4,284.55,99.0,1.8,nan,1.0
