HJ0305XDHTHXWXPXXXR
KXRXSXMXXXW
2.00,0.00,12.00
5.38,0.05,0.24,0.00,0.00,0.00,0.00,0.00
2003,0,1,278.85,96.0,1.5,0.4,0.0
2003,1,1,278.85,94.0,1.6,0.4,0.0
2003,2,1,278.25,95.0,1.0,0.4,0.0
2003,3,1,278.25,95.0,1.3,0.4,0.0
2003,4,1,277.35,97.0,1.6,0.3,0.0
2003,5,1,277.65,95.0,1.7,0.4,0.0
2003,6,1,277.65,94.0,1.9,0.3,0.0
2003,7,1,277.25,95.0,2.2,0.3,0.0
2003,8,1,278.05,94.0,2.4,0.3,36.0
2003,9,1,280.05,89.0,2.4,0.3,190.0
2003,10,1,281.35,87.0,3.2,0.3,337.0
2003,11,1,283.35,83.0,3.2,0.3,453.0
2003,12,1,285.45,76.0,3.1,0.4,540.0
2003,13,1,286.65,71.0,2.5,0.2,424.0
2003,14,1,287.55,66.0,1.7,0.3,387.0
2003,15,1,289.05,56.0,1.0,0.3,351.0
2003,16,1,289.15,55.0,0.8,0.3,213.0
2003,17,1,287.95,63.0,0.8,0.2,55.0
2003,18,1,284.15,85.0,1.5,0.2,1.0
2003,19,1,282.35,87.0,1.8,0.1,0.0
2003,20,1,282.85,82.0,2.1,0.1,0.0
2003,21,1,281.75,80.0,2.3,0.1,0.0
2003,22,1,282.05,79.0,2.8,0.1,0.0
2003,23,1,282.05,82.0,3.2,0.0,0.0
2003,0,2,281.85,85.0,2.0,0.1,0.0
2003,1,2,281.55,86.0,2.6,0.0,0.0
2003,2,2,281.35,86.0,2.8,0.0,0.0
2003,3,2,281.55,84.0,4.3,0.0,0.0
2003,4,2,281.55,83.0,4.5,0.1,0.0
2003,5,2,281.75,80.0,3.6,0.0,0.0
2003,6,2,281.35,81.0,3.7,0.0,0.0
2003,7,2,281.25,82.0,4.0,0.0,0.0
2003,8,2,281.15,81.0,4.5,0.0,36.0
2003,9,2,281.35,82.0,4.6,0.1,109.0
2003,10,2,282.45,82.0,4.0,0.0,205.0
2003,11,2,284.05,77.0,4.3,0.0,329.0
2003,12,2,285.85,73.0,4.1,0.0,283.0
2003,13,2,288.35,63.0,3.0,0.0,444.0
2003,14,2,290.05,60.0,2.4,0.0,326.0
2003,15,2,289.95,63.0,2.5,0.0,250.0
2003,16,2,289.45,68.0,2.0,0.0,118.0
2003,17,2,287.75,77.0,1.5,0.1,16.0
2003,18,2,287.15,77.0,1.0,0.0,0.0
2003,19,2,286.15,81.0,2.3,0.0,0.0
2003,20,2,284.95,86.0,2.6,0.0,0.0
2003,21,2,283.45,93.0,1.5,0.0,0.0
2003,22,2,281.95,94.0,1.5,0.0,0.0
2003,23,2,281.05,93.0,1.1,0.0,0.0
2003,0,3,280.05,94.0,1.4,0.0,0.0
2003,1,3,279.75,96.0,1.7,0.0,0.0
2003,2,3,280.25,93.0,2.3,0.0,0.0
2003,3,3,280.95,93.0,1.7,0.0,0.0
2003,4,3,280.35,94.0,1.8,0.0,0.0
2003,5,3,280.75,92.0,2.8,0.1,0.0
2003,6,3,281.25,87.0,3.7,0.0,0.0
2003,7,3,281.95,83.0,3.5,0.0,0.0
2003,8,3,280.65,89.0,3.0,0.0,27.0
2003,9,3,282.45,82.0,2.5,0.0,185.0
2003,10,3,285.45,73.0,4.1,0.0,349.0
2003,11,3,287.75,65.0,4.3,0.0,450.0
2003,12,3,288.75,65.0,4.3,0.0,430.0
2003,13,3,290.55,62.0,4.4,0.0,539.0
2003,14,3,291.85,61.0,3.3,0.0,452.0
2003,15,3,292.45,58.0,1.9,0.0,301.0
2003,16,3,291.85,63.0,1.6,0.0,183.0
2003,17,3,289.15,77.0,1.0,0.0,31.0
2003,18,3,285.75,89.0,1.5,0.0,0.0
2003,19,3,284.55,93.0,1.5,0.0,0.0
2003,20,3,283.85,94.0,1.2,0.0,0.0
2003,21,3,282.65,94.0,1.4,0.1,0.0
2003,22,3,282.35,94.0,1.2,0.0,0.0
2003,23,3,282.45,94.0,1.1,0.0,0.0
2003,0,4,282.35,95.0,1.3,0.0,0.0
2003,1,4,281.35,96.0,0.9,0.0,0.0
2003,2,4,280.85,96.0,1.1,0.0,0.0
2003,3,4,281.05,96.0,1.1,0.0,0.0
2003,4,4,280.95,96.0,1.1,0.0,0.0
2003,5,4,280.55,98.0,1.3,0.0,0.0
2003,6,4,281.55,93.0,2.4,0.0,0.0
2003,7,4,280.75,95.0,1.6,0.0,0.0
2003,8,4,280.65,95.0,1.5,0.0,10.0
2003,9,4,281.35,94.0,1.6,0.0,180.0
2003,10,4,284.65,84.0,1.6,0.0,346.0
2003,11,4,286.25,78.0,1.8,0.0,465.0
2003,12,4,288.15,72.0,1.6,0.0,537.0
2003,13,4,289.75,68.0,3.2,0.1,482.0
2003,14,4,290.85,70.0,4.1,0.0,445.0
2003,15,4,290.35,68.0,3.0,0.0,256.0
2003,16,4,290.75,67.0,2.6,0.0,211.0
2003,17,4,289.25,77.0,2.5,0.0,53.0
2003,18,4,286.85,88.0,2.0,0.0,2.0
2003,19,4,285.65,89.0,1.7,0.0,0.0
2003,20,4,285.35,90.0,1.7,0.1,0.0
2003,21,4,284.65,92.0,1.4,0.0,0.0
2003,22,4,283.85,93.0,1.8,0.0,0.0
2003,23,4,283.35,93.0,2.3,0.0,0.0
2003,0,5,283.15,93.0,1.3,0.0,0.0
2003,1,5,282.35,96.0,1.4,0.0,0.0
2003,2,5,281.75,96.0,1.5,0.0,0.0
2003,3,5,281.35,97.0,1.5,0.1,0.0
2003,4,5,281.35,97.0,1.4,0.0,0.0
2003,5,5,280.65,98.0,1.3,0.0,0.0
2003,6,5,280.55,98.0,1.2,0.0,0.0
2003,7,5,280.15,98.0,1.2,0.0,0.0
2003,8,5,279.75,98.0,1.4,0.0,34.0
2003,9,5,281.15,97.0,1.4,0.0,186.0
2003,10,5,284.15,90.0,1.8,0.1,340.0
2003,11,5,286.35,84.0,1.6,0.0,460.0
2003,12,5,288.45,79.0,1.2,0.0,534.0
2003,13,5,290.35,75.0,1.4,0.0,548.0
2003,14,5,291.75,73.0,1.3,0.1,496.0
2003,15,5,293.05,69.0,1.9,0.0,387.0
2003,16,5,293.55,65.0,2.3,0.0,238.0
2003,17,5,291.55,70.0,2.0,0.0,67.0
2003,18,5,288.45,80.0,1.9,0.0,1.0
2003,19,5,286.95,83.0,1.9,0.1,0.0
2003,20,5,286.15,84.0,1.9,0.0,0.0
2003,21,5,284.45,88.0,1.7,0.0,0.0
2003,22,5,282.75,89.0,1.7,0.0,0.0
2003,23,5,282.45,87.0,1.8,0.0,0.0
2003,0,6,282.85,82.0,1.6,0.0,0.0
2003,1,6,281.45,84.0,1.5,0.0,0.0
2003,2,6,281.75,87.0,2.2,0.0,0.0
2003,3,6,282.95,78.0,2.3,0.0,0.0
2003,4,6,281.55,85.0,2.4,0.0,0.0
2003,5,6,280.85,90.0,2.3,0.0,0.0
2003,6,6,280.45,89.0,2.6,0.0,0.0
2003,7,6,281.25,87.0,4.4,0.0,0.0
2003,8,6,280.45,89.0,4.0,0.0,33.0
2003,9,6,281.25,88.0,4.7,0.0,196.0
2003,10,6,283.55,84.0,5.0,0.1,358.0
2003,11,6,286.75,75.0,3.6,0.0,486.0
2003,12,6,290.15,60.0,3.6,0.0,561.0
2003,13,6,292.55,51.0,3.8,0.0,572.0
2003,14,6,294.25,41.0,4.3,0.0,518.0
2003,15,6,294.65,38.0,3.1,0.0,406.0
2003,16,6,293.85,48.0,1.9,0.0,250.0
2003,17,6,291.55,64.0,1.1,0.0,72.0
2003,18,6,287.35,74.0,1.7,0.0,1.0
2003,19,6,284.65,81.0,1.9,0.0,0.0
2003,20,6,284.35,79.0,2.1,0.0,0.0
2003,21,6,283.55,79.0,2.1,0.0,0.0
2003,22,6,282.45,80.0,1.9,0.0,0.0
2003,23,6,282.25,80.0,2.1,0.0,0.0
2003,0,7,281.75,83.0,2.3,0.0,0.0
2003,1,7,282.05,82.0,2.7,0.0,0.0
2003,2,7,282.15,80.0,3.2,0.0,0.0
2003,3,7,282.65,75.0,3.3,0.0,0.0
2003,4,7,281.75,77.0,2.5,0.0,0.0
2003,5,7,279.85,87.0,2.1,0.0,0.0
2003,6,7,278.55,91.0,1.8,0.0,0.0
2003,7,7,278.65,89.0,1.8,0.0,0.0
2003,8,7,279.75,84.0,2.3,0.0,33.0
2003,9,7,282.25,78.0,2.6,0.0,191.0
2003,10,7,284.75,73.0,2.8,0.0,348.0
2003,11,7,287.45,63.0,3.4,0.0,465.0
2003,12,7,290.25,54.0,3.5,0.0,545.0
2003,13,7,293.05,47.0,2.5,0.0,554.0
2003,14,7,294.95,43.0,1.3,0.0,497.0
2003,15,7,294.95,46.0,1.9,0.0,391.0
2003,16,7,294.95,50.0,1.7,0.0,241.0
2003,17,7,294.25,55.0,0.9,0.0,70.0
2003,18,7,287.55,78.0,2.0,0.0,1.0
2003,19,7,286.45,70.0,2.1,0.0,0.0
2003,20,7,286.15,66.0,2.4,0.0,0.0
2003,21,7,285.15,72.0,2.0,0.0,0.0
2003,22,7,285.55,73.0,3.0,0.0,0.0
2003,23,7,285.15,77.0,3.6,0.0,0.0
2003,0,8,284.25,78.0,3.7,0.0,0.0
